"563","11507","Press Release"
"564","11546","Press Release"
"565","11614","Press Release"
"566","11645","Press Release"
"567","11754","Press Release"
"568","11964","Press Release"
"569","11965","Press Release"
"570","12160","Press Release"
"571","12192","Press Release"
"572","12302","Press Release"
"573","12870","Press Release"
"574","13683","Press Release"
"575","13781","Press Release"
"576","14297","Press Release"
"577","14475","Press Release"
"578","14562","Press Release"
"579","14838","Press Release"
"580","14956","Press Release"
"581","15705","Press Release"
"582","15708","Press Release"
"583","16565","Press Release"
"584","17300","Press Release"
"585","17339","Press Release"
"586","17344","Press Release"
"587","17348","Press Release"
"588","17411","Press Release"
"589","17457","Press Release"
"590","17600","Press Release"
"591","17884","Press Release"
"592","19140","Press Release"
"593","19806","Press Release"
"594","20059","Press Release"
"595","22807","Press Release"
"596","23438","Press Release"
"597","28073","Press Release"
"598","28086","Press Release"
"599","28139","Press Release"
"600","28204","Press Release"
"601","29191","Press Release"
"602","29221","Press Release"
"603","29229","Press Release"
"604","29230","Press Release"
"605","29240","Press Release"
"606","32142","Press Release"
"607","32788","Press Release"
"608","42341","Press Release"
"609","50309","Press Release"
"610","53240","Press Release"
"611","3774","Government Hearing"
"612","3834","Editorial"
"613","48237","Editorial"
"614","3838","Death"
"615","5233","Death"
"616","5332","Death"
"617","5633","Death"
"618","6949","Death"
"619","6965","Death"
"620","7031","Death"
"621","7106","Death"
"622","8612","Death"
"623","10193","Death"
"624","10195","Death"
"625","10198","Death"
"626","10373","Death"
"627","10410","Death"
"628","10440","Death"
"629","10441","Death"
"630","10442","Death"
"631","10712","Death"
"632","10717","Death"
"633","10722","Death"
"634","10723","Death"
"635","10939","Death"
"636","10998","Death"
"637","11196","Death"
"638","11580","Death"
"639","11681","Death"
"640","12331","Death"
"641","13169","Death"
"642","13372","Death"
"643","13379","Death"
"644","13540","Death"
"645","13689","Death"
"646","13694","Death"
"647","13984","Death"
"648","14858","Death"
"649","14859","Death"
"650","14955","Death"
"651","14971","Death"
"652","15110","Death"
"653","15604","Death"
"654","16045","Death"
"655","16048","Death"
"656","16050","Death"
"657","16052","Death"
"658","16512","Death"
"659","16763","Death"
"660","16792","Death"
"661","17333","Death"
"662","17665","Death"
"663","17718","Death"
"664","17783","Death"
"665","17846","Death"
"666","17877","Death"
"667","18312","Death"
"668","18881","Death"
"669","19290","Death"
"670","19293","Death"
